Company_Code,Company_Name,Article_Title,Article_Date,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Rejection_Reason,Analysis_Date
SIS,Security and Intelligence Services,"JSW Steel reports 16% jump in net profit in Q4; should you buy, sell, or hold shares? JSW Group-backed steel major JSW Steel Ltd. shares opened in the green on Monday, May 26, after the firm reported ",2025-05-26,-2,False,,"target price, brokerage",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Buy Maruti Suzuki India; target of Rs 14,312: Deven Choksey Deven Choksey's research report on Maruti Suzuki India  Consolidated revenue from operations grew by 7.9% YoY (-5.7% QoQ) to INR 3,86,052 Mn",2025-08-05,-1,False,,target price,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"IndusInd Bank rushing to hire CFO, other top executives after crisis: Report IndusInd Bank has asked headhunters to short-list over a dozen candidates for several mid to senior level roles, Mint repor",2025-07-11,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Nifty IT crashes 2% as fall in Persistent Systems, Coforge, Infosys shares weighs The Nifty IT index tumbled almost two percent in trade, dragged by midcap IT services players Persistent Systems Ltd a",2025-07-24,-2,False,,"brokerage, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Eternal shares rise over 2% in trade; among top gainers on the Nifty 50 index Shares of Eternal were trading higher in Thursday's session. The stock is currently priced at over Rs 308, a 2% increase f",2025-07-24,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,Reduce HCL Technologies; target of Rs 1390: ICICI Securities ICICI Securities research report on HCL Technologies  HCLT’s FY26 revenue organic guidance of 1–4% YoY CC appears optimistic at its upper e,2025-04-23,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Buy Grasim Industries; target of Rs 3093: ICICI Securities ICICI Securities research report on Grasim Industries  At our recently hosted Grasim Industries’ (Grasim) Investors Meet, the management exud",2025-03-19,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Chartist Talk: Rahul Ghose sees choppy August for Nifty, expects continued Bank Nifty outperformance Rahul Ghose, founder and chief executive of Octanom Tech and Hedged, expects the choppy trade for t",2025-08-03,-1,False,"environment, safety","resistance, support level, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"BHEL shares fall for a third day on concerns over arbitration impact Shares of Bharata Heavy Electricals fell over a percent for a third consecutive session on February 21, following over Rs 30 crore ",2025-02-21,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,Nestle India Q1 net profit falls on higher costs; appoints Manish Tiwary as CMD Packaged foods maker Nestlé India Ltd's consolidated net profit fell 13.4 per cent year-on-year in the quarter ended Jun,2025-07-24,-3,False,,"share price, brokerage, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Infosys shares fall 1.12%; stock among top losers on Nifty 50 Shares of Infosys were trading at Rs 1,444 on the NSE, a decline of 1.12% in Wednesday's session. The stock is currently among the top los",2025-08-06,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"ABB India share price falls 2.01% Shares of ABB India experienced a decline of 2.01% in Friday's session, with the stock price reaching Rs 5,399.50. This movement reflects a shift in investor sentimen",2025-08-01,-3,False,,"share price, stock price, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"ITC shares among top gainers on Nifty 50; up 0.44% Shares of ITC were trading higher in Thursday's session, with the stock priced at Rs 413.80, a 0.44% increase as of 10:10 am. The stock is currently ",2025-08-07,-2,False,,"stock price, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Infosys share price falls in early trade Shares of Infosys were trading lower in Friday's session. At 9:20 am, the stock was priced at Rs 1,544, a 0.55% decrease from the previous close. The decline r",2025-07-25,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"NTPC shares rise 2.06%; among top gainers on Nifty 50 Shares of NTPC were trading higher in Friday's session. The stock is currently priced at Rs 336.55, a 2.06% increase from its previous close. The ",2025-08-08,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"HCL Technologies Shares Fall More Than 2% in Today's Trading Session     During today's session, HCL Technologies shares experienced a downturn, triggered by a price fall alert. The stock declined by ",2025-06-23,0,False,inclusion,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,Hold Avenue Supermarts; target of Rs 3994: Prabhudas Lilladher Prabhudas Lilladher's research report on Avenue Supermarts  D-Mart’s annual analyst call reinforced our cautious stance due to 1) Rising ,2025-08-04,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Larsen & Toubro among top gainers on Nifty 50 in Friday's session today Shares of Larsen &amp;amp; Toubro were trading at Rs 3,641.50 in Friday's session, with a marginal gain of 0.1%, which pushed th",2025-08-08,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Trade Spotlight: How should you trade Tata Motors, Astra Microwave Products, UPL, Solar Industries, Max Financial Services, and others on May 12? The benchmark indices corrected 1.1 percent on May 9, ",2025-05-12,-2,False,,"resistance, support level",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Sensex crashes over 500 pts, Nifty below 25,000: US strikes on Iran among key factors behind market decline The equity benchmark indices declined sharply on Monday amid rising geopolitical tensions in",2025-06-23,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Bank Nifty crashes 1.2% as Israel strikes Iran; AU SFB, Kotak Mahindra Bank, others fall up to 2.1% Financial stocks plunged on June 13 tracking declines in Asian markets, after Israel launched milita",2025-06-13,-2,False,,"resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Avenue Supermarts-DMart Shares Surge 2.22% in Today's Trading Session During today's trading session, shares of DMart operator Avenue Supermarts, experienced a rise of 2.22%, reaching Rs 4,149.30. Thi",2025-06-18,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Bank Nifty rallies to record high of 57,000 as RBI's CRR, repo rate cuts boost optimism The banking gauge Bank Nifty extended its rally to hit a fresh lifetime high in trade on Monday, June 9, claimin",2025-06-09,-2,False,,"brokerage, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Bank of Baroda plans to scale up all subsidiaries before listing, says MD and CEO PSU lender Bank of Baroda will add scale to its subsidiaries before listing them on the stock exchanges, the managing ",2025-05-12,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Grasim says Birla Opus gained share in metro cities, mid-tier segment has been slow Birla Opus, the paints business of Grasim Industries, is rapidly gaining market share in the decorative paints segme",2025-02-11,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Trade Spotlight: How should you trade JSW Energy, Prestige Estates, Ingersoll Rand, Premier Energies, EID Parry, Adani Power and others on July 11? Equity benchmarks saw a consolidation breakout on th",2025-07-10,-2,False,renewable,"candlestick, resistance, trading volume",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"JSW Paints may have bought itself a lifeline with AkzoNobel India stake purchase As global giant AkzoNobel NV nears the sale of its India subsidiary, AkzoNobel India Ltd, to JSW Paints, analysts and i",2025-06-16,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"HCLTech says specialisation to drive fresher hiring, 'elite' cadres to get 4X higher pay India’s third largest IT services major HCLTech has tweaked its fresher hiring strategy. Not quantity, but qual",2025-07-14,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Bharti Airtel share price falls 0.54% in early trade Shares of Bharti Airtel were trading at Rs 1,919.30 on the NSE, down 0.54% from the previous close, at 9:20 am. The stock is currently trading lowe",2025-08-07,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,Hold Nestle; target of Rs 2350: ICICI Securities ICICI Securities research report on Nestle  Nestle’s Q4FY25 operational performance was subdued with revenue growth of 4% YoY on a high base of 9% and ,2025-04-25,0,False,environment,target price,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Infosys shares fall nearly 1% in early trade Shares of Infosys were trading lower by nearly 1% in Thursday's session. The stock is currently trading lower compared to its previous close of Rs 1,574.50",2025-07-24,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Tata Consultancy Services shares trade flat in today's session; over 15.9 lakh shares traded Tata Consultancy Services shares were trading flat in Friday's session, with the stock currently priced at ",2025-08-08,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Sensex, Nifty extend gaining streak to 6th day: Does this rally have more legs? Here's what experts say Benchmark equity indices Sensex and Nifty extended their gaining streak for the sixth consecutiv",2025-03-24,-3,False,sustainability,"resistance, support level, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Trade Spotlight: How should you trade Coromandel International, Ceat, Elecon Engineering, Chambal Fertilisers, Max Healthcare, and others on May 7? The benchmark indices closed a rangebound session mo",2025-05-06,-1,False,sustainable,"support level, nifty",Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,"Eternal’s Rs 3 trillion dream divides the Street: FIIs bail, DIIs bite Even as Eternal Ltd basks in its Rs 3 lakh crore market cap — loftier than Tata Motors, ONGC or Wipro — global investors are grow",2025-07-23,0,False,,,Low ESG relevance or finance-only context,2026-09-03
SIS,Security and Intelligence Services,BHEL shares fall over 6 percent as CLSA recommends 'Underperform' after net loss doubles Shares of power plant equipment manufacturer BHEL were sharply lower by over 6 percent in early trade on August,2025-08-07,-1,False,,target price,Low ESG relevance or finance-only context,2026-09-03
