Company_Code,Company_Name,Article_Title,Article_Date,Sentiment_Score,Sentiment_Class,Positive_Score,Negative_Score,Neutral_Score,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Analysis_Date
SIS,Security and Intelligence Services,"Stocks to Watch Today: IREDA, Bajaj Finserv, Ashoka Buildcon, Praj Industries, JSW Energy, Coal India, Imagicaaworld Entertainment, 3B Films in focus on 6 June Let's catch up on the latest news from t",2025-06-06,0.9985,Positive,0.111,0.01,0.879,3,True,"water, renewable, green energy",,2026-09-03
SIS,Security and Intelligence Services,"Buy Hindalco Industries; target of Rs 804: Prabhudas Lilladher Prabhudas Lilladher's research report on Hindalco Industries  We attended the new brand identity exhibition organized by Hindalco (HNDL),",2025-03-25,0.8402,Positive,0.042,0.0,0.958,2,True,"sustainability, sustainable",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Avenue Supermarts, Indogulf Cropsciences, Punjab National Bank, Nykaa, Aurobindo Pharma, Le Lavoir in focus on 3 July Let's catch up on the latest news from the stock market. Fr",2025-07-03,0.995,Positive,0.083,0.019,0.898,1,True,penalty,,2026-09-03
SIS,Security and Intelligence Services,"Adani Green Energy stocks gain 4% as Macquarie initiates coverage with 'outperform' rating Macquarie, on March 13, initiated its coverage on the Adani Green stock, rating it as 'outperform' at a price",2025-03-13,0.9447,Positive,0.109,0.046,0.844,1,True,"green energy, governance",stock price,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: KPI Green, Tata Power, Adani Green, Airtel, Waaree Energies, UltraTech Cement, Ceigall India, Mastek in focus on 27 February Let's catch up on the latest news from the stock mar",2025-02-27,0.9979,Positive,0.083,0.016,0.901,6,True,"renewable, environment, green energy, labor, penalty, violation",,2026-09-03
SIS,Security and Intelligence Services,Sebi investigating IndusInd Bank officials for alleged insider trading in client companies Capital market regulator Sebi is investigating senior officials of IndusInd Bank for trading in the shares of,2025-05-15,0.9384,Positive,0.06,0.036,0.904,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,"HDB Financial Services unlisted shares gain 30% in one month ahead of SEBI nod for IPO Unlisted shares of HDB Financial Services, a key subsidiary of HDFC Bank, have recorded a sharp 30 percent rally ",2025-06-04,0.9869,Positive,0.096,0.01,0.894,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,"Dr Reddy’s projects double-digit FY26 growth, eyes resuming manufacturing across US Dr. Reddy's Laboratories Q4 FY25 earnings showed positive momentum amid analysts' expectations of muted Q4FY25 earni",2025-05-09,0.9967,Positive,0.146,0.035,0.819,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,Centre unlikely to intervene in JSW-Bhushan Power matter as IBC ‘not questioned’ by apex court The central government believes there is no need for it to be a party to any review petition being filed ,2025-05-21,0.9729,Positive,0.08,0.031,0.889,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Zydus Lifesciences, Ashoka Buildcon, Nureca, Cyient, Ahluwalia Contracts, Transrail Lighting, Swiggy in focus on 15 April Let's catch up on the latest news from the stock market",2025-04-15,0.9974,Positive,0.079,0.013,0.909,1,True,renewable,,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: IndusInd Bank , Adani Total Gas, MGL, Oil India, Vedanta, Aster DM Healthcare, IREDA, ICICI Prudential Life in focus on 16 April Let's catch up on the latest news from the stock",2025-04-16,0.9972,Positive,0.092,0.027,0.88,3,True,"carbon, water, renewable",,2026-09-03
SIS,Security and Intelligence Services,Adani Green shares jump nearly 5% as firm's operational capacity rises 30% YoY in FY25 Shares of Adani Green Energy Ltd rose nearly 5% on April 15 as the firm's operational capacity rose 30% on an ann,2025-04-15,0.9451,Positive,0.094,0.008,0.898,1,True,green energy,,2026-09-03
SIS,Security and Intelligence Services,"'Black swans and gray rhinos': Nestle India's Suresh Narayanan recalls Maggi crisis among 'greatest challenges' in last letter to shareholders Nestle India's Chairman and Managing Director, Suresh Nar",2025-06-03,0.8712,Positive,0.085,0.053,0.862,1,True,safety,,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Wipro, HDFC Bank, Alkem Labs, Aditya Birla Fashion, Indegene, Tata Technologies, Servotech, Scoda Tubes in focus on 4 June Let's catch up on the latest news from the stock marke",2025-06-04,0.9993,Positive,0.138,0.019,0.843,4,True,"renewable, sustainable, labor, governance",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: DMart, NCC, Kolte Patil, VIP Industries, Sula Vineyards, Wockhardt, Akzo Nobel, Gland Pharma, Travel Food Services in focus on 14 July Let's catch up on the latest news from the",2025-07-14,0.998,Positive,0.107,0.012,0.881,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,"Sell Dr Reddys Laboratories; target of Rs 1120: Deven Choksey Deven Choksey's research report on Dr Reddys Laboratories  For Q1FY26, the revenue increased by 11.4% YoY (+0.5% QoQ) to INR 85,721 Mn, be",2025-07-30,-0.3612,Negative,0.046,0.055,0.899,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,Solar stocks shine as analysts see real export potential alongside strong domestic growth The recent US-China agreement to ease tariffs may have dampened hopes of Indian solar equipment exporters look,2025-05-14,0.9997,Positive,0.228,0.011,0.761,1,True,"renewable, green energy",share price,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: TCS, Hindalco, RBL Bank, United Breweries, Godfrey Phillips, Kisan Mouldings, KNR Construction in focus on 14 February Let's catch up on the latest news from the stock market. F",2025-02-14,0.9984,Positive,0.104,0.014,0.882,2,True,"labor, violation",,2026-09-03
SIS,Security and Intelligence Services,HDFC Bank Opens Special Window for Physical Share Transfer Re-lodgement   HDFC Bank Limited has announced the opening of a special six-month window for the re-lodgement of transfer requests for physic,2025-07-08,0.9985,Positive,0.188,0.046,0.766,2,True,"environment, compliance",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Zydus Lifesciences, CE Info Systems Nazara Tech, Sterlite Technologies, HG Infra, Hindustan Copper, Angel One in focus on 12 June Let's catch up on the latest news from the stoc",2025-06-12,0.9991,Positive,0.132,0.017,0.851,3,True,"renewable, labor, csr",,2026-09-03
SIS,Security and Intelligence Services,"Crisis of confidence at IndusInd Bank, say analysts, lender assures clean-up is underway IndusInd Bank's March quarter results have prompted a chorus of concern from analysts, with multiple brokerages",2025-05-22,0.9472,Positive,0.092,0.058,0.851,2,True,"sustainability, governance, compliance",brokerage,2026-09-03
SIS,Security and Intelligence Services,Infosys shares gain over 0.5% ahead of Q1 earnings Infosys shares were trading with a gain of over 0.5% in today's session. The tech giant is slated to report Q1 earmings today.    Financial Snapshot:,2025-07-23,0.9976,Positive,0.154,0.011,0.834,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,"IndusInd Bank reports a worse-than-feared net loss of Rs 2328.92 crore for Q4FY25, NPAs rise Private sector lender IndusInd Bank on May 21 reported a net loss of Rs 2328.92 crore in the fourth quarter",2025-05-21,-0.3612,Negative,0.062,0.066,0.872,1,True,governance,,2026-09-03
SIS,Security and Intelligence Services,"Dr Reddys Laboratories shares rise by 2.03% in today's trading session In today's session, Dr Reddys Laboratories stock displayed positive movement, with a rise of 2.03%, reaching a price of Rs 1,344.",2025-06-24,0.9882,Positive,0.118,0.007,0.875,1,True,"labor, inclusion",nifty,2026-09-03
SIS,Security and Intelligence Services,"ABB India shares 6 percent lower on muted outlook for large orders, forex volatility Power equipment manufacturer ABB India's shares are sharply lower by up to 6 percent on August 4 after the company ",2025-08-04,0.9437,Positive,0.084,0.022,0.894,2,True,"renewable, environment",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Bharti Airtel, ABB India, Paytm, KIMS, Zomato, Gabriel India, Thomas Cook in focus on 18 February Let's catch up on the latest news from the stock market. From significant inves",2025-02-18,0.9974,Positive,0.107,0.017,0.876,3,True,"green energy, labor, inclusion",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Timex Group India, Infosys, Hindalco, BLS E-Services, JB Chemicals, Aurobindo Pharma, Bajel Projects, Arisinfra in focus on 25 June Let's catch up on the latest news from the st",2025-06-25,0.9979,Positive,0.12,0.023,0.857,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Enviro Infra Engineers, HG Infra, Garware Technical Fibres, Metro Brands, Adani Total Gas, CESC, SJVN, Eppeltone in focus on 24 June Let's catch up on the latest news from the s",2025-06-24,0.9947,Positive,0.096,0.026,0.878,3,True,"waste, water, renewable",,2026-09-03
SIS,Security and Intelligence Services,"Hero MotoCorp to invest Rs 525 crore in Euler Motors, forays into e-three wheeler space Hero MotoCorp on Thursday said that it will make a strategic investment of upto Rs 525 crore (in one or more tra",2025-03-20,0.9961,Positive,0.177,0.005,0.818,3,True,"sustainability, sustainable, labor",,2026-09-03
SIS,Security and Intelligence Services,"Adani Power Q1 FY26 Net Profit Falls 15.5% On-Year to ₹3,305 Crore Adani Power Ltd. reported a consolidated Profit After Tax (PAT) of ₹3,305.13 crore for the quarter ended June 30, 2025, reflecting a ",2025-08-01,0.9709,Positive,0.069,0.034,0.897,6,True,"emission, emissions, water, renewable, sustainable, environment",,2026-09-03
SIS,Security and Intelligence Services,"LIC Acquires Over 2% Equity Stake in Dr Reddy's via Open Market, Boosts Total Shareholding to 8.216%       Life Insurance Corporation of India (LIC), the country's largest institutional investor, has ",2025-06-05,0.9981,Positive,0.119,0.005,0.876,3,True,"labor, governance, compliance",,2026-09-03
SIS,Security and Intelligence Services,SC agrees to open court hearing of JSW Steel's review petition against scrapping of BSPL resolution: CNBC-TV18 The Supreme Court has agreed to an open court hearing of the review petition by JSW Steel,2025-07-29,0.9871,Positive,0.121,0.015,0.864,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,PNB-led CoC of Bhushan Power to meet in 2-3 days to decide on future course of action: CEO Ashok Chandra Committee of creditors (CoC) led by Punjab National Bank in Bhushan Power and Steel Ltd (BPSL) ,2025-05-07,0.802,Positive,0.063,0.036,0.901,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Tata Technologies, CESC, Wipro, Landmark Cars, Aurobindo, CSB Bank, PNB Housing, Indegene, Hexaware in focus on 29 April Let's catch up on the latest news from the stock market.",2025-04-29,0.9963,Positive,0.092,0.02,0.888,3,True,"renewable, climate, green energy",,2026-09-03
SIS,Security and Intelligence Services,"Fit case to recall judgment, consider matter afresh: SC bench on JSW Steel and lenders' plea The Supreme Court's bench hearing the review petition by JSW Steel and lenders over Bhushan Power resolutio",2025-07-31,0.9931,Positive,0.138,0.014,0.848,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,L&T Q1 preview: Robust profit growth on strong execution; but weaker order flows may limit near-term upside Larsen &amp;amp; Toubro (L&amp;amp;T) is expected to report robust Q1FY26 results on July 29,2025-07-27,0.9976,Positive,0.153,0.044,0.803,2,True,"carbon, water, green energy",brokerage,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Titan, Bharti Airtel, Biocon, Cummins, BSE, LIC, KRBL, Metropolis, Kalpataru Projects, Godrej Consumer, Kalyan Jewellers, AU SFB in focus on 8 August Let's catch up on the lates",2025-08-08,0.9986,Positive,0.092,0.015,0.892,2,True,"labor, compliance",,2026-09-03
SIS,Security and Intelligence Services,Sebi's Tuhin Kanta says looking into IndusInd Bank case if there are any 'egregious violations' Capital market regulator Sebi is examining for any major violations in the IndusInd Bank case as per its,2025-05-22,-0.9705,Negative,0.035,0.08,0.885,2,True,"governance, violation",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: HCL Technologies, Zinka Logistics, Biocon, Torrent Power, Jindal Stainless, Frontier Springs, Prostarm Info Systems in focus on 3 June Let's catch up on the latest news from the",2025-06-03,0.9991,Positive,0.121,0.012,0.867,5,True,"water, renewable, green energy, labor, inclusion",,2026-09-03
SIS,Security and Intelligence Services,JSW Steel Q1 FY26 Crude Steel Production Rises 14% YoY to 7.26 Million Tonnes   JSW Steel Limited reported its consolidated crude steel production for the first quarter of the financial year 2025-26 (,2025-07-08,0.9946,Positive,0.114,0.038,0.848,12,True,"emission, emissions, carbon, air quality, water, renewable, sustainability, sustainable, climate, environment, labor, diversity",,2026-09-03
SIS,Security and Intelligence Services,"Buy Ambuja Cement; target of Rs 625: Choice Equity Broking Choice Equity Broking's report on Ambuja Cement  We forecast ACEM EBITDA to grow at a CAGR of 27.3% over FY25–28E, supported by our assumptio",2025-04-30,0.9862,Positive,0.156,0.005,0.839,1,True,renewable,,2026-09-03
SIS,Security and Intelligence Services,"Defence shares rise as Pentagon says India, US to ink 10-year defence framework Defence shares rose on July 3 after Pentagon said Defence Minister Rajnath Singh and his American counterpart Pete Hegse",2025-07-03,0.9807,Positive,0.132,0.022,0.847,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,"Vedanta Sells 1.6% Equity Stake in Hindustan Zinc for Rs 3,028 Cr to Cut Debt       Vedanta Limited on June 18, 2025, announced the sale of a 1.6% stake in its subsidiary, Hindustan Zinc Limited (HZL)",2025-06-18,0.9991,Positive,0.169,0.039,0.792,7,True,"emission, emissions, sustainable, climate, environment, esg, governance",,2026-09-03
SIS,Security and Intelligence Services,"IPO-bound Anthem Bio says cost arbitrage drove expansion, proposing China alternative for global pharma IPO-bound Anthem Biosciences, a Bengaluru-based contract research development and manufacturing ",2025-07-10,0.9853,Positive,0.078,0.03,0.892,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,"Alkem Labs Appoints Diwakar Gupta as Independent Director       Alkem Laboratories Ltd. (BSE: 539523, NSE: ALKEM) announced on June 18, 2025, that its Board of Directors has approved the appointment o",2025-06-18,0.9976,Positive,0.123,0.015,0.862,5,True,"environment, esg, labor, governance, compliance",,2026-09-03
SIS,Security and Intelligence Services,"Zydus targets FY26 expansion, but warns of slower US momentum post-Revlimid peak Zydus Lifesciences is targeting double-digit revenue growth for the fiscal year 2026, driven by robust performance in i",2025-05-20,0.9991,Positive,0.159,0.02,0.821,2,True,"labor, compliance",,2026-09-03
SIS,Security and Intelligence Services,"SC dismisses Vodafone Idea's plea for waiver of AGR dues; telco's shares tumble 9% The Supreme Court on May 19 dismissed the pleas of telecom majors Vodafone Idea, Airtel and Tata Teleservices seeking",2025-05-19,0.9683,Positive,0.117,0.078,0.806,1,True,penalty,,2026-09-03
